layer,head,input,position,screen_score,published_class
1,3,k,B_doc,0.000528,
1,3,k,END,0.000001,
1,3,v,A_def,0.004165,
1,3,v,B_def,0.001856,
1,3,v,comma_B,0.000024,
1,3,v,C_def,0.011257,
1,3,v,A_doc,0.000820,
1,3,v,B_doc,0.001068,
1,3,v,END,0.000000,
1,4,q,A_def,-0.000000,induction + fuzzy previous token
1,4,q,B_def,0.001726,induction + fuzzy previous token
1,4,q,comma_B,0.000196,induction + fuzzy previous token
1,4,q,C_def,0.000219,induction + fuzzy previous token
1,4,q,A_doc,-0.000477,induction + fuzzy previous token
1,4,q,B_doc,-0.001378,induction + fuzzy previous token
1,4,q,END,0.000131,induction + fuzzy previous token
1,4,k,A_def,0.003228,induction + fuzzy previous token
1,4,k,B_def,-0.000737,induction + fuzzy previous token
1,4,k,comma_B,0.000007,induction + fuzzy previous token
1,4,k,C_def,0.001357,induction + fuzzy previous token
1,4,k,A_doc,-0.001549,induction + fuzzy previous token
1,4,k,B_doc,0.005921,induction + fuzzy previous token
1,4,k,END,-0.000003,induction + fuzzy previous token
1,4,v,A_def,0.000926,induction + fuzzy previous token
1,4,v,B_def,0.000475,induction + fuzzy previous token
1,4,v,comma_B,-0.000260,induction + fuzzy previous token
1,4,v,C_def,0.000832,induction + fuzzy previous token
1,4,v,A_doc,0.005313,induction + fuzzy previous token
1,4,v,B_doc,-0.017783,induction + fuzzy previous token
1,4,v,END,0.000000,induction + fuzzy previous token
1,5,q,A_def,0.001294,
1,5,q,B_def,0.000949,
1,5,q,comma_B,-0.000193,
1,5,q,C_def,-0.000975,
1,5,q,A_doc,0.001328,
1,5,q,B_doc,0.000778,
1,5,q,END,-0.000096,
1,5,k,A_def,-0.002991,
1,5,k,B_def,-0.006951,
1,5,k,comma_B,0.000002,
1,5,k,C_def,-0.002220,
1,5,k,A_doc,-0.001260,
1,5,k,B_doc,-0.000786,
1,5,k,END,0.000026,
1,5,v,A_def,-0.000000,
1,5,v,B_def,-0.000127,
1,5,v,comma_B,0.000014,
1,5,v,C_def,-0.000956,
1,5,v,A_doc,0.000795,
1,5,v,B_doc,0.000036,
1,5,v,END,0.000005,
1,6,q,A_def,-0.000056,
1,6,q,B_def,-0.000680,
1,6,q,comma_B,0.000033,
1,6,q,C_def,0.000110,
1,6,q,A_doc,0.000048,
1,6,q,B_doc,0.000106,
1,6,q,END,0.000285,
1,6,k,A_def,0.000305,
1,6,k,B_def,0.000307,
1,6,k,comma_B,-0.000057,
1,6,k,C_def,-0.000069,
1,6,k,A_doc,0.000190,
1,6,k,B_doc,0.000328,
1,6,k,END,0.000076,
1,6,v,A_def,0.000224,
1,6,v,B_def,-0.000699,
1,6,v,comma_B,-0.000134,
1,6,v,C_def,0.001146,
1,6,v,A_doc,0.000087,
1,6,v,B_doc,-0.000136,
1,6,v,END,-0.000007,
1,7,q,A_def,-0.001016,
1,7,q,B_def,0.001414,
1,7,q,comma_B,0.000346,
1,7,q,C_def,0.001715,
1,7,q,A_doc,0.000287,
1,7,q,B_doc,-0.001356,
1,7,q,END,-0.000320,
1,7,k,A_def,-0.001087,
1,7,k,B_def,0.000800,
1,7,k,comma_B,-0.000029,
1,7,k,C_def,0.000366,
1,7,k,A_doc,0.000076,
1,7,k,B_doc,-0.000467,
1,7,k,END,-0.000142,
1,7,v,A_def,-0.001220,
1,7,v,B_def,0.000291,
1,7,v,comma_B,0.000015,
1,7,v,C_def,0.002903,
1,7,v,A_doc,-0.000283,
1,7,v,B_doc,-0.000786,
1,7,v,END,-0.000004,
2,0,q,A_def,0.015552,fuzzy previous token
2,0,q,B_def,0.023567,fuzzy previous token
2,0,q,comma_B,0.000030,fuzzy previous token
2,0,q,C_def,0.002617,fuzzy previous token
2,0,q,A_doc,-0.004852,fuzzy previous token
2,0,q,B_doc,0.001643,fuzzy previous token
2,0,q,END,-0.001235,fuzzy previous token
2,0,k,A_def,0.012452,fuzzy previous token
2,0,k,B_def,0.021336,fuzzy previous token
2,0,k,comma_B,-0.000187,fuzzy previous token
2,0,k,C_def,0.002419,fuzzy previous token
2,0,k,A_doc,-0.004811,fuzzy previous token
2,0,k,B_doc,0.000041,fuzzy previous token
2,0,k,END,-0.001542,fuzzy previous token
2,0,v,A_def,0.004550,fuzzy previous token
2,0,v,B_def,-0.000359,fuzzy previous token
2,0,v,comma_B,0.000486,fuzzy previous token
2,0,v,C_def,0.003650,fuzzy previous token
2,0,v,A_doc,-0.000816,fuzzy previous token
2,0,v,B_doc,-0.008604,fuzzy previous token
2,0,v,END,0.000417,fuzzy previous token
2,1,q,A_def,-0.000004,
2,1,q,B_def,0.000459,
2,1,q,comma_B,0.000001,
2,1,q,C_def,0.000703,
2,1,q,A_doc,-0.000156,
2,1,q,B_doc,0.000435,
2,1,q,END,-0.001239,
2,1,k,A_def,-0.000191,
2,1,k,B_def,0.000228,
2,1,k,comma_B,0.000224,
2,1,k,C_def,0.000294,
2,1,k,A_doc,-0.000010,
2,1,k,B_doc,0.000048,
2,1,k,END,-0.001431,
2,1,v,A_def,0.001916,
2,1,v,B_def,0.002916,
2,1,v,comma_B,0.000275,
2,1,v,C_def,0.002893,
2,1,v,A_doc,0.000019,
2,1,v,B_doc,-0.000434,
2,1,v,END,-0.000851,
2,2,q,A_def,-0.006400,
2,2,q,B_def,0.003389,
2,2,q,comma_B,-0.000017,
2,2,q,C_def,0.000349,
2,2,q,A_doc,0.000702,
2,2,q,B_doc,0.005336,
2,2,q,END,0.030053,
2,2,k,A_def,-0.003953,
2,2,k,B_def,0.003493,
2,2,k,comma_B,-0.000530,
2,2,k,C_def,0.000556,
2,2,k,A_doc,0.003207,
2,2,k,B_doc,0.009409,
2,2,k,END,0.009123,
2,2,v,A_def,-0.000329,
2,2,v,B_def,0.007307,
2,2,v,comma_B,-0.002987,
2,2,v,C_def,-0.008562,
2,2,v,A_doc,0.004651,
2,2,v,B_doc,0.008854,
2,2,v,END,0.008559,
2,3,q,A_def,0.000563,
2,3,q,B_def,0.001106,
2,3,q,comma_B,-0.000008,
2,3,q,C_def,-0.000173,
2,3,q,A_doc,-0.000434,
2,3,q,B_doc,0.000279,
2,3,q,END,-0.000795,
2,3,k,A_def,0.002614,
2,3,k,B_def,0.001992,
2,3,k,comma_B,-0.000120,
2,3,k,C_def,0.000375,
2,3,k,A_doc,-0.002223,
2,3,k,B_doc,-0.001760,
2,3,k,END,0.000024,
2,3,v,A_def,0.035706,
2,3,v,B_def,0.027644,
2,3,v,comma_B,-0.000016,
2,3,v,C_def,0.113011,
2,3,v,A_doc,-0.004227,
2,3,v,B_doc,-0.009019,
2,3,v,END,-0.000038,
2,4,q,A_def,0.000253,
2,4,q,B_def,0.000028,
2,4,q,comma_B,0.000008,
2,4,q,C_def,0.000080,
2,4,q,A_doc,-0.000041,
2,4,q,B_doc,0.000906,
2,4,q,END,-0.001338,
2,4,k,A_def,0.000052,
2,4,k,B_def,-0.000060,
2,4,k,comma_B,-0.000034,
2,4,k,C_def,-0.000105,
2,4,k,A_doc,0.000053,
2,4,k,B_doc,0.000012,
2,4,k,END,0.002031,
2,4,v,A_def,0.000007,
2,4,v,B_def,0.000032,
2,4,v,comma_B,-0.000002,
2,4,v,C_def,-0.000049,
2,4,v,A_doc,0.000012,
2,4,v,B_doc,-0.000062,
2,4,v,END,-0.004436,
2,5,q,A_def,0.000330,
2,5,q,B_def,0.000281,
2,5,q,comma_B,0.000003,
2,5,q,C_def,0.000389,
2,5,q,A_doc,-0.000688,
2,5,q,B_doc,0.000089,
2,5,q,END,-0.000568,
2,5,k,A_def,-0.001535,
2,5,k,B_def,0.001023,
2,5,k,comma_B,-0.000098,
2,5,k,C_def,-0.001793,
2,5,k,A_doc,-0.000643,
2,5,k,B_doc,0.000321,
2,5,k,END,0.000239,
2,5,v,A_def,-0.000277,
2,5,v,B_def,0.007274,
2,5,v,comma_B,0.000042,
2,5,v,C_def,0.017172,
2,5,v,A_doc,-0.002527,
2,5,v,B_doc,-0.004963,
2,5,v,END,-0.000731,
2,6,q,A_def,0.000755,
2,6,q,B_def,-0.001556,
2,6,q,comma_B,0.000006,
2,6,q,C_def,-0.000937,
2,6,q,A_doc,-0.001713,
2,6,q,B_doc,0.000475,
2,6,q,END,-0.000453,
2,6,k,A_def,-0.000109,
2,6,k,B_def,0.000428,
2,6,k,comma_B,0.000255,
2,6,k,C_def,0.000091,
2,6,k,A_doc,-0.001127,
2,6,k,B_doc,-0.000672,
2,6,k,END,-0.000204,
2,6,v,A_def,0.000280,
2,6,v,B_def,0.000543,
2,6,v,comma_B,-0.000495,
2,6,v,C_def,0.001411,
2,6,v,A_doc,-0.000834,
2,6,v,B_doc,-0.000570,
2,6,v,END,-0.004829,
2,7,q,A_def,0.000651,
2,7,q,B_def,-0.000307,
2,7,q,comma_B,0.000030,
2,7,q,C_def,-0.000164,
2,7,q,A_doc,-0.000621,
2,7,q,B_doc,-0.001046,
2,7,q,END,-0.002103,
2,7,k,A_def,0.000033,
2,7,k,B_def,0.000585,
2,7,k,comma_B,-0.000344,
2,7,k,C_def,0.000452,
2,7,k,A_doc,-0.000074,
2,7,k,B_doc,-0.000132,
2,7,k,END,0.000966,
2,7,v,A_def,0.000407,
2,7,v,B_def,-0.000294,
2,7,v,comma_B,0.000686,
2,7,v,C_def,0.000004,
2,7,v,A_doc,0.000119,
2,7,v,B_doc,-0.000088,
2,7,v,END,-0.001028,
3,0,q,A_def,0.000000,argument mover
3,0,q,B_def,0.000000,argument mover
3,0,q,comma_B,0.000000,argument mover
3,0,q,C_def,0.000000,argument mover
3,0,q,A_doc,0.000000,argument mover
3,0,q,B_doc,0.000000,argument mover
3,0,q,END,0.014623,argument mover
3,0,k,A_def,-0.009679,argument mover
3,0,k,B_def,0.001946,argument mover
3,0,k,comma_B,0.000033,argument mover
3,0,k,C_def,0.000467,argument mover
3,0,k,A_doc,-0.005002,argument mover
3,0,k,B_doc,-0.009576,argument mover
3,0,k,END,-0.000603,argument mover
3,0,v,A_def,0.031533,argument mover
3,0,v,B_def,0.046170,argument mover
3,0,v,comma_B,0.000090,argument mover
3,0,v,C_def,0.209618,argument mover
3,0,v,A_doc,0.001929,argument mover
3,0,v,B_doc,0.004338,argument mover
3,0,v,END,0.000386,argument mover
3,1,q,A_def,0.000000,
3,1,q,B_def,0.000000,
3,1,q,comma_B,0.000000,
3,1,q,C_def,0.000000,
3,1,q,A_doc,0.000000,
3,1,q,B_doc,0.000000,
3,1,q,END,-0.001006,
3,1,k,A_def,-0.000049,
3,1,k,B_def,-0.000012,
3,1,k,comma_B,-0.000020,
3,1,k,C_def,0.000005,
3,1,k,A_doc,0.000003,
3,1,k,B_doc,-0.000020,
3,1,k,END,-0.000582,
3,1,v,A_def,-0.000000,
3,1,v,B_def,-0.000037,
3,1,v,comma_B,0.000120,
3,1,v,C_def,-0.000024,
3,1,v,A_doc,-0.000015,
3,1,v,B_doc,-0.000031,
3,1,v,END,0.000364,
3,2,q,A_def,0.000000,
3,2,q,B_def,0.000000,
3,2,q,comma_B,0.000000,
3,2,q,C_def,0.000000,
3,2,q,A_doc,0.000000,
3,2,q,B_doc,0.000000,
3,2,q,END,-0.001419,
3,2,k,A_def,0.000000,
3,2,k,B_def,0.000000,
3,2,k,comma_B,0.000000,
3,2,k,C_def,0.000000,
3,2,k,A_doc,0.000002,
3,2,k,B_doc,0.000003,
3,2,k,END,-0.003165,
3,2,v,A_def,0.000000,
3,2,v,B_def,-0.000000,
3,2,v,comma_B,0.000000,
3,2,v,C_def,0.000000,
3,2,v,A_doc,0.000043,
3,2,v,B_doc,0.000003,
3,2,v,END,0.002646,
3,3,q,A_def,0.000000,
3,3,q,B_def,0.000000,
3,3,q,comma_B,0.000000,
3,3,q,C_def,0.000000,
3,3,q,A_doc,0.000000,
3,3,q,B_doc,0.000000,
3,3,q,END,-0.002829,
3,3,k,A_def,-0.001685,
3,3,k,B_def,0.002567,
3,3,k,comma_B,-0.000004,
3,3,k,C_def,-0.000457,
3,3,k,A_doc,-0.001177,
3,3,k,B_doc,-0.002459,
3,3,k,END,-0.000617,
3,3,v,A_def,0.001587,
3,3,v,B_def,0.005267,
3,3,v,comma_B,0.000002,
3,3,v,C_def,0.010089,
3,3,v,A_doc,-0.000309,
3,3,v,B_doc,0.001928,
3,3,v,END,0.001869,
3,4,q,A_def,0.000000,
3,4,q,B_def,0.000000,
3,4,q,comma_B,0.000000,
3,4,q,C_def,0.000000,
3,4,q,A_doc,0.000000,
3,4,q,B_doc,0.000000,
3,4,q,END,-0.001528,
3,4,k,A_def,0.001486,
3,4,k,B_def,0.002118,
3,4,k,comma_B,-0.000006,
3,4,k,C_def,-0.000430,
3,4,k,A_doc,-0.000037,
3,4,k,B_doc,-0.000169,
3,4,k,END,-0.000486,
3,4,v,A_def,0.001117,
3,4,v,B_def,0.001797,
3,4,v,comma_B,0.000073,
3,4,v,C_def,0.003742,
3,4,v,A_doc,0.000008,
3,4,v,B_doc,0.000412,
3,4,v,END,0.000253,
3,5,q,A_def,0.000000,
3,5,q,B_def,0.000000,
3,5,q,comma_B,0.000000,
3,5,q,C_def,0.000000,
3,5,q,A_doc,0.000000,
3,5,q,B_doc,0.000000,
3,5,q,END,-0.002434,
3,5,k,A_def,0.000737,
3,5,k,B_def,-0.000550,
3,5,k,comma_B,0.000009,
3,5,k,C_def,-0.000998,
3,5,k,A_doc,-0.003085,
3,5,k,B_doc,0.002094,
3,5,k,END,-0.000068,
3,5,v,A_def,0.002624,
3,5,v,B_def,0.002813,
3,5,v,comma_B,0.000016,
3,5,v,C_def,0.016677,
3,5,v,A_doc,-0.003918,
3,5,v,B_doc,0.004116,
3,5,v,END,0.000105,
3,6,q,A_def,0.000000,argument mover
3,6,q,B_def,0.000000,argument mover
3,6,q,comma_B,0.000000,argument mover
3,6,q,C_def,0.000000,argument mover
3,6,q,A_doc,0.000000,argument mover
3,6,q,B_doc,0.000000,argument mover
3,6,q,END,0.015083,argument mover
3,6,k,A_def,-0.000454,argument mover
3,6,k,B_def,0.015103,argument mover
3,6,k,comma_B,0.000007,argument mover
3,6,k,C_def,0.005148,argument mover
3,6,k,A_doc,-0.000880,argument mover
3,6,k,B_doc,-0.002567,argument mover
3,6,k,END,-0.000063,argument mover
3,6,v,A_def,0.030169,argument mover
3,6,v,B_def,0.028449,argument mover
3,6,v,comma_B,0.000038,argument mover
3,6,v,C_def,0.248105,argument mover
3,6,v,A_doc,-0.000116,argument mover
3,6,v,B_doc,-0.000353,argument mover
3,6,v,END,0.000011,argument mover
3,7,q,A_def,0.000000,
3,7,q,B_def,0.000000,
3,7,q,comma_B,0.000000,
3,7,q,C_def,0.000000,
3,7,q,A_doc,0.000000,
3,7,q,B_doc,0.000000,
3,7,q,END,-0.009599,
3,7,k,A_def,-0.000031,
3,7,k,B_def,-0.000006,
3,7,k,comma_B,0.000003,
3,7,k,C_def,-0.000087,
3,7,k,A_doc,0.000535,
3,7,k,B_doc,-0.009697,
3,7,k,END,-0.000021,
3,7,v,A_def,-0.000197,
3,7,v,B_def,-0.000724,
3,7,v,comma_B,0.000004,
3,7,v,C_def,-0.001688,
3,7,v,A_doc,-0.001000,
3,7,v,B_doc,0.006542,
3,7,v,END,0.000021,
