layer,head,input,position,screen_score,published_class
0,2,k,t31,0.000000,
0,2,k,t32,0.000000,
0,2,k,t33,0.000000,
0,2,k,t34,-0.001103,
0,2,k,t35,0.000000,
0,2,k,t36,0.000000,
0,2,k,t37,0.000000,
0,2,k,t38,0.000000,
0,2,k,t39,0.000000,
0,2,k,t40,0.000000,
0,2,v,t0,0.000000,
0,2,v,t1,0.000000,
0,2,v,t2,0.000000,
0,2,v,t3,0.000000,
0,2,v,t4,0.000000,
0,2,v,t5,0.000000,
0,2,v,t6,0.000000,
0,2,v,t7,0.000000,
0,2,v,t8,0.000000,
0,2,v,t9,0.000000,
0,2,v,t10,0.000000,
0,2,v,t11,-0.000144,
0,2,v,t12,0.000000,
0,2,v,t13,-0.001699,
0,2,v,t14,0.000000,
0,2,v,t15,0.003359,
0,2,v,t16,0.000000,
0,2,v,t17,0.000000,
0,2,v,t18,0.000000,
0,2,v,t19,0.000000,
0,2,v,t20,0.000000,
0,2,v,t21,0.000000,
0,2,v,t22,0.000000,
0,2,v,t23,0.000000,
0,2,v,t24,0.000000,
0,2,v,t25,0.000000,
0,2,v,t26,0.000000,
0,2,v,t27,0.000738,
0,2,v,t28,0.000000,
0,2,v,t29,0.000000,
0,2,v,t30,0.000000,
0,2,v,t31,0.000000,
0,2,v,t32,0.000000,
0,2,v,t33,0.000000,
0,2,v,t34,0.000822,
0,2,v,t35,0.000000,
0,2,v,t36,0.000000,
0,2,v,t37,0.000000,
0,2,v,t38,0.000000,
0,2,v,t39,0.000000,
0,2,v,t40,0.000000,
0,3,q,t0,0.000000,
0,3,q,t1,0.000000,
0,3,q,t2,0.000000,
0,3,q,t3,0.000000,
0,3,q,t4,0.000000,
0,3,q,t5,0.000000,
0,3,q,t6,0.000000,
0,3,q,t7,0.000000,
0,3,q,t8,0.000000,
0,3,q,t9,0.000000,
0,3,q,t10,0.000000,
0,3,q,t11,0.002096,
0,3,q,t12,0.000000,
0,3,q,t13,0.001672,
0,3,q,t14,0.000000,
0,3,q,t15,-0.000147,
0,3,q,t16,0.000000,
0,3,q,t17,0.000000,
0,3,q,t18,0.000000,
0,3,q,t19,0.000000,
0,3,q,t20,0.000000,
0,3,q,t21,0.000000,
0,3,q,t22,0.000000,
0,3,q,t23,0.000000,
0,3,q,t24,0.000000,
0,3,q,t25,0.000000,
0,3,q,t26,0.000000,
0,3,q,t27,-0.000528,
0,3,q,t28,0.000000,
0,3,q,t29,0.000000,
0,3,q,t30,0.000000,
0,3,q,t31,0.000000,
0,3,q,t32,0.000000,
0,3,q,t33,0.000000,
0,3,q,t34,-0.000330,
0,3,q,t35,0.000000,
0,3,q,t36,0.000000,
0,3,q,t37,0.000000,
0,3,q,t38,0.000000,
0,3,q,t39,0.000000,
0,3,q,t40,0.000000,
0,3,k,t0,0.000000,
0,3,k,t1,0.000000,
0,3,k,t2,0.000000,
0,3,k,t3,0.000000,
0,3,k,t4,0.000000,
0,3,k,t5,0.000000,
0,3,k,t6,0.000000,
0,3,k,t7,0.000000,
0,3,k,t8,0.000000,
0,3,k,t9,0.000000,
0,3,k,t10,0.000000,
0,3,k,t11,0.000770,
0,3,k,t12,0.000000,
0,3,k,t13,-0.000520,
0,3,k,t14,0.000000,
0,3,k,t15,-0.000187,
0,3,k,t16,0.000000,
0,3,k,t17,0.000000,
0,3,k,t18,0.000000,
0,3,k,t19,0.000000,
0,3,k,t20,0.000000,
0,3,k,t21,0.000000,
0,3,k,t22,0.000000,
0,3,k,t23,0.000000,
0,3,k,t24,0.000000,
0,3,k,t25,0.000000,
0,3,k,t26,0.000000,
0,3,k,t27,0.000136,
0,3,k,t28,0.000000,
0,3,k,t29,0.000000,
0,3,k,t30,0.000000,
0,3,k,t31,0.000000,
0,3,k,t32,0.000000,
0,3,k,t33,0.000000,
0,3,k,t34,0.000052,
0,3,k,t35,0.000000,
0,3,k,t36,0.000000,
0,3,k,t37,0.000000,
0,3,k,t38,0.000000,
0,3,k,t39,0.000000,
0,3,k,t40,0.000000,
0,3,v,t0,0.000000,
0,3,v,t1,0.000000,
0,3,v,t2,0.000000,
0,3,v,t3,0.000000,
0,3,v,t4,0.000000,
0,3,v,t5,0.000000,
0,3,v,t6,0.000000,
0,3,v,t7,0.000000,
0,3,v,t8,0.000000,
0,3,v,t9,0.000000,
0,3,v,t10,0.000000,
0,3,v,t11,0.000250,
0,3,v,t12,0.000000,
0,3,v,t13,-0.000641,
0,3,v,t14,0.000000,
0,3,v,t15,0.000843,
0,3,v,t16,0.000000,
0,3,v,t17,0.000000,
0,3,v,t18,0.000000,
0,3,v,t19,0.000000,
0,3,v,t20,0.000000,
0,3,v,t21,0.000000,
0,3,v,t22,0.000000,
0,3,v,t23,0.000000,
0,3,v,t24,0.000000,
0,3,v,t25,0.000000,
0,3,v,t26,0.000000,
0,3,v,t27,-0.000009,
0,3,v,t28,0.000000,
0,3,v,t29,0.000000,
0,3,v,t30,0.000000,
0,3,v,t31,0.000000,
0,3,v,t32,0.000000,
0,3,v,t33,0.000000,
0,3,v,t34,0.000818,
0,3,v,t35,0.000000,
0,3,v,t36,0.000000,
0,3,v,t37,0.000000,
0,3,v,t38,0.000000,
0,3,v,t39,0.000000,
0,3,v,t40,0.000000,
0,4,q,t0,0.000000,
0,4,q,t1,0.000000,
0,4,q,t2,0.000000,
0,4,q,t3,0.000000,
0,4,q,t4,0.000000,
0,4,q,t5,0.000000,
0,4,q,t6,0.000000,
0,4,q,t7,0.000000,
0,4,q,t8,0.000000,
0,4,q,t9,0.000000,
0,4,q,t10,0.000000,
0,4,q,t11,-0.000347,
0,4,q,t12,0.000000,
0,4,q,t13,-0.000334,
0,4,q,t14,0.000000,
0,4,q,t15,0.000887,
0,4,q,t16,0.000000,
0,4,q,t17,0.000000,
0,4,q,t18,0.000000,
0,4,q,t19,0.000000,
0,4,q,t20,0.000000,
0,4,q,t21,0.000000,
0,4,q,t22,0.000000,
0,4,q,t23,0.000000,
0,4,q,t24,0.000000,
0,4,q,t25,0.000000,
0,4,q,t26,0.000000,
0,4,q,t27,-0.000035,
0,4,q,t28,0.000000,
0,4,q,t29,0.000000,
0,4,q,t30,0.000000,
0,4,q,t31,0.000000,
0,4,q,t32,0.000000,
0,4,q,t33,0.000000,
0,4,q,t34,-0.000373,
0,4,q,t35,0.000000,
0,4,q,t36,0.000000,
0,4,q,t37,0.000000,
0,4,q,t38,0.000000,
0,4,q,t39,0.000000,
0,4,q,t40,0.000000,
0,4,k,t0,0.000000,
0,4,k,t1,0.000000,
0,4,k,t2,0.000000,
0,4,k,t3,0.000000,
0,4,k,t4,0.000000,
0,4,k,t5,0.000000,
0,4,k,t6,0.000000,
0,4,k,t7,0.000000,
0,4,k,t8,0.000000,
0,4,k,t9,0.000000,
0,4,k,t10,0.000000,
0,4,k,t11,0.000315,
0,4,k,t12,0.000000,
0,4,k,t13,0.000911,
0,4,k,t14,0.000000,
0,4,k,t15,-0.000006,
0,4,k,t16,0.000000,
0,4,k,t17,0.000000,
0,4,k,t18,0.000000,
0,4,k,t19,0.000000,
0,4,k,t20,0.000000,
0,4,k,t21,0.000000,
0,4,k,t22,0.000000,
0,4,k,t23,0.000000,
0,4,k,t24,0.000000,
0,4,k,t25,0.000000,
0,4,k,t26,0.000000,
0,4,k,t27,0.000295,
0,4,k,t28,0.000000,
0,4,k,t29,0.000000,
0,4,k,t30,0.000000,
0,4,k,t31,0.000000,
0,4,k,t32,0.000000,
0,4,k,t33,0.000000,
0,4,k,t34,-0.000187,
0,4,k,t35,0.000000,
0,4,k,t36,0.000000,
0,4,k,t37,0.000000,
0,4,k,t38,0.000000,
0,4,k,t39,0.000000,
0,4,k,t40,0.000000,
0,4,v,t0,0.000000,
0,4,v,t1,0.000000,
0,4,v,t2,0.000000,
0,4,v,t3,0.000000,
0,4,v,t4,0.000000,
0,4,v,t5,0.000000,
0,4,v,t6,0.000000,
0,4,v,t7,0.000000,
0,4,v,t8,0.000000,
0,4,v,t9,0.000000,
0,4,v,t10,0.000000,
0,4,v,t11,0.000736,
0,4,v,t12,0.000000,
0,4,v,t13,-0.000849,
0,4,v,t14,0.000000,
0,4,v,t15,0.002258,
0,4,v,t16,0.000000,
0,4,v,t17,0.000000,
0,4,v,t18,0.000000,
0,4,v,t19,0.000000,
0,4,v,t20,0.000000,
0,4,v,t21,0.000000,
0,4,v,t22,0.000000,
0,4,v,t23,0.000000,
0,4,v,t24,0.000000,
0,4,v,t25,0.000000,
0,4,v,t26,0.000000,
0,4,v,t27,-0.000178,
0,4,v,t28,0.000000,
0,4,v,t29,0.000000,
0,4,v,t30,0.000000,
0,4,v,t31,0.000000,
0,4,v,t32,0.000000,
0,4,v,t33,0.000000,
0,4,v,t34,-0.000717,
0,4,v,t35,0.000000,
0,4,v,t36,0.000000,
0,4,v,t37,0.000000,
0,4,v,t38,0.000000,
0,4,v,t39,0.000000,
0,4,v,t40,0.000000,
0,5,q,t0,0.000000,duplicate token
0,5,q,t1,0.000000,duplicate token
0,5,q,t2,0.000000,duplicate token
0,5,q,t3,0.000000,duplicate token
0,5,q,t4,0.000000,duplicate token
0,5,q,t5,0.000000,duplicate token
0,5,q,t6,0.000000,duplicate token
0,5,q,t7,0.000000,duplicate token
0,5,q,t8,0.000000,duplicate token
0,5,q,t9,0.000000,duplicate token
0,5,q,t10,0.000000,duplicate token
0,5,q,t11,0.020159,duplicate token
0,5,q,t12,0.000000,duplicate token
0,5,q,t13,0.025207,duplicate token
0,5,q,t14,0.000000,duplicate token
0,5,q,t15,-0.001162,duplicate token
0,5,q,t16,0.000000,duplicate token
0,5,q,t17,0.000000,duplicate token
0,5,q,t18,0.000000,duplicate token
0,5,q,t19,0.000000,duplicate token
0,5,q,t20,0.000000,duplicate token
0,5,q,t21,0.000000,duplicate token
0,5,q,t22,0.000000,duplicate token
0,5,q,t23,0.000000,duplicate token
0,5,q,t24,0.000000,duplicate token
0,5,q,t25,0.000000,duplicate token
0,5,q,t26,0.000000,duplicate token
0,5,q,t27,-0.005702,duplicate token
0,5,q,t28,0.000000,duplicate token
0,5,q,t29,0.000000,duplicate token
0,5,q,t30,0.000000,duplicate token
0,5,q,t31,0.000000,duplicate token
0,5,q,t32,0.000000,duplicate token
0,5,q,t33,0.000000,duplicate token
0,5,q,t34,-0.007703,duplicate token
0,5,q,t35,0.000000,duplicate token
0,5,q,t36,0.000000,duplicate token
0,5,q,t37,0.000000,duplicate token
0,5,q,t38,0.000000,duplicate token
0,5,q,t39,0.000000,duplicate token
0,5,q,t40,0.000000,duplicate token
0,5,k,t0,0.000000,duplicate token
0,5,k,t1,0.000000,duplicate token
0,5,k,t2,0.000000,duplicate token
0,5,k,t3,0.000000,duplicate token
0,5,k,t4,0.000000,duplicate token
0,5,k,t5,0.000000,duplicate token
0,5,k,t6,0.000000,duplicate token
0,5,k,t7,0.000000,duplicate token
0,5,k,t8,0.000000,duplicate token
0,5,k,t9,0.000000,duplicate token
0,5,k,t10,0.000000,duplicate token
0,5,k,t11,0.023173,duplicate token
0,5,k,t12,0.000000,duplicate token
0,5,k,t13,0.026850,duplicate token
0,5,k,t14,0.000000,duplicate token
0,5,k,t15,-0.007361,duplicate token
0,5,k,t16,0.000000,duplicate token
0,5,k,t17,0.000000,duplicate token
0,5,k,t18,0.000000,duplicate token
0,5,k,t19,0.000000,duplicate token
0,5,k,t20,0.000000,duplicate token
0,5,k,t21,0.000000,duplicate token
0,5,k,t22,0.000000,duplicate token
0,5,k,t23,0.000000,duplicate token
0,5,k,t24,0.000000,duplicate token
0,5,k,t25,0.000000,duplicate token
0,5,k,t26,0.000000,duplicate token
0,5,k,t27,-0.007212,duplicate token
0,5,k,t28,0.000000,duplicate token
0,5,k,t29,0.000000,duplicate token
0,5,k,t30,0.000000,duplicate token
0,5,k,t31,0.000000,duplicate token
0,5,k,t32,0.000000,duplicate token
0,5,k,t33,0.000000,duplicate token
0,5,k,t34,-0.011058,duplicate token
0,5,k,t35,0.000000,duplicate token
0,5,k,t36,0.000000,duplicate token
0,5,k,t37,0.000000,duplicate token
0,5,k,t38,0.000000,duplicate token
0,5,k,t39,0.000000,duplicate token
0,5,k,t40,0.000000,duplicate token
0,5,v,t0,0.000000,duplicate token
0,5,v,t1,0.000000,duplicate token
0,5,v,t2,0.000000,duplicate token
0,5,v,t3,0.000000,duplicate token
0,5,v,t4,0.000000,duplicate token
0,5,v,t5,0.000000,duplicate token
0,5,v,t6,0.000000,duplicate token
0,5,v,t7,0.000000,duplicate token
